Species,District,Responsible Department,Location,Last Inspection Date,BRR,Tree_number,Department Ref. No.,OVTNo,XCoordinate,YCoordinate,Type,Condition,MitigationMeasure
Ficus microcarpa,Yau Tsim Mong,Leisure and Cultural Services Department,Flower Market Road,8/2/2021,N,LCSD/YTM/00135,LCSD YTM/106,LCSD YTM/106,835667.716,820675.209,OVT,,Continuous Monitoring
Ficus microcarpa,Yau Tsim Mong,Leisure and Cultural Services Department,Flower Market Road,8/2/2021,N,LCSD/YTM/00135,LCSD YTM/106,LCSD YTM/106,835667.716,820675.209,OVT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Arbuthnot Road,15/6/2020,N,HYD/CW/00004,hyd_hk_11sw_b_r74_0_wt4,,833983.0,815652.0,SWT,Crack (minor),Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Arbuthnot Road,15/6/2020,N,HYD/CW/00004,hyd_hk_11sw_b_r74_0_wt4,,833983.0,815652.0,SWT,Crack (minor),
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Arbuthnot Road,15/6/2020,N,HYD/CW/00004,hyd_hk_11sw_b_r74_0_wt4,,833983.0,815652.0,SWT,Obvious wound(s),Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Arbuthnot Road,15/6/2020,N,HYD/CW/00004,hyd_hk_11sw_b_r74_0_wt4,,833983.0,815652.0,SWT,Obvious wound(s),
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Arbuthnot Road,15/6/2020,N,HYD/CW/00004,hyd_hk_11sw_b_r74_0_wt4,,833983.0,815652.0,SWT,,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Arbuthnot Road,15/6/2020,N,HYD/CW/00004,hyd_hk_11sw_b_r74_0_wt4,,833983.0,815652.0,SWT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,Asymmetric tree canopy,Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,Asymmetric tree canopy,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,Obvious wound(s),Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,Obvious wound(s),Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,Obvious wound(s),
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,,Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00008,hyd_hk_11sw_b_fr124_0_wt1,,834368.6,815069.6,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00009,hyd_hk_11sw_b_r520_0_wt1,,834856.5328,815145.719,SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00009,hyd_hk_11sw_b_r520_0_wt1,,834856.5328,815145.719,SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00009,hyd_hk_11sw_b_r520_0_wt1,,834856.5328,815145.719,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Bowen Road,19/5/2020,N,HYD/CW/00009,hyd_hk_11sw_b_r520_0_wt1,,834856.5328,815145.719,SWT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bridges Street,15/6/2020,N,HYD/CW/00010,hyd_hk_11sw_a_r921_0_wt1,,833400.9674,816141.197,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bridges Street,15/6/2020,N,HYD/CW/00010,hyd_hk_11sw_a_r921_0_wt1,,833400.9674,816141.197,SWT,Asymmetric tree canopy,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bridges Street,15/6/2020,N,HYD/CW/00010,hyd_hk_11sw_a_r921_0_wt1,,833400.9674,816141.197,SWT,,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Bridges Street,15/6/2020,N,HYD/CW/00010,hyd_hk_11sw_a_r921_0_wt1,,833400.9674,816141.197,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00011,hyd_hk_11sw_a_r116_7_wt1,,833593.8514,815934.7542,SWT,Obvious wound(s),Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00011,hyd_hk_11sw_a_r116_7_wt1,,833593.8514,815934.7542,SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00011,hyd_hk_11sw_a_r116_7_wt1,,833593.8514,815934.7542,SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00011,hyd_hk_11sw_a_r116_7_wt1,,833593.8514,815934.7542,SWT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00011,hyd_hk_11sw_a_r116_7_wt1,,833593.8514,815934.7542,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00011,hyd_hk_11sw_a_r116_7_wt1,,833593.8514,815934.7542,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,Abnormal leaning,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,Abnormal leaning,
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,5/5/2020,N,HYD/CW/00012,hyd_hk_11sw_a_r116_7_wt2,,833595.6024,815928.9957,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Abnormal leaning,Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Abnormal leaning,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Abnormal leaning,
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Crack (moderate),Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Crack (moderate),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Crack (moderate),
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Decay (moderate),Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Decay (moderate),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Decay (moderate),
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Obvious wound(s),Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Caine Road,21/8/2020,Y,HYD/CW/00015,HYD CW/5,HYD CW/5,833374.7,816030.5,OVT & SWT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Ice House Street,5/6/2020,N,HYD/CW/00017,hyd_hk_11sw_b_r93_1_wt1,,834189.5839,815650.9626,SWT,Asymmetric tree canopy,Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Ice House Street,5/6/2020,N,HYD/CW/00017,hyd_hk_11sw_b_r93_1_wt1,,834189.5839,815650.9626,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Ice House Street,5/6/2020,N,HYD/CW/00017,hyd_hk_11sw_b_r93_1_wt1,,834189.5839,815650.9626,SWT,Asymmetric tree canopy,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Ice House Street,5/6/2020,N,HYD/CW/00017,hyd_hk_11sw_b_r93_1_wt1,,834189.5839,815650.9626,SWT,,Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Ice House Street,5/6/2020,N,HYD/CW/00017,hyd_hk_11sw_b_r93_1_wt1,,834189.5839,815650.9626,SWT,,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Ice House Street,5/6/2020,N,HYD/CW/00017,hyd_hk_11sw_b_r93_1_wt1,,834189.5839,815650.9626,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00019,hyd_hk_11sw_a_r22_1_wt1,,833195.9012,816211.2201,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00019,hyd_hk_11sw_a_r22_1_wt1,,833195.9012,816211.2201,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00019,hyd_hk_11sw_a_r22_1_wt1,,833195.9012,816211.2201,SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00019,hyd_hk_11sw_a_r22_1_wt1,,833195.9012,816211.2201,SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00019,hyd_hk_11sw_a_r22_1_wt1,,833195.9012,816211.2201,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00019,hyd_hk_11sw_a_r22_1_wt1,,833195.9012,816211.2201,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00020,hyd_hk_11sw_a_r22_1_wt2,,833174.8731,816186.3091,SWT,Abnormal leaning,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00020,hyd_hk_11sw_a_r22_1_wt2,,833174.8731,816186.3091,SWT,Abnormal leaning,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00020,hyd_hk_11sw_a_r22_1_wt2,,833174.8731,816186.3091,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00020,hyd_hk_11sw_a_r22_1_wt2,,833174.8731,816186.3091,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00020,hyd_hk_11sw_a_r22_1_wt2,,833174.8731,816186.3091,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00020,hyd_hk_11sw_a_r22_1_wt2,,833174.8731,816186.3091,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,Abnormal leaning,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,Abnormal leaning,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00023,hyd_hk_11sw_a_r22_2_wt1,,833190.3355,816207.4562,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00024,hyd_hk_11sw_a_r22_2_wt2,,833178.4798,816184.8688,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00024,hyd_hk_11sw_a_r22_2_wt2,,833178.4798,816184.8688,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00024,hyd_hk_11sw_a_r22_2_wt2,,833178.4798,816184.8688,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Fuk On Lane,5/5/2020,N,HYD/CW/00024,hyd_hk_11sw_a_r22_2_wt2,,833178.4798,816184.8688,SWT,,
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00025,hyd_hk_11sw_b_r681_0_wt1,,837097.8245,815028.9641,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00025,hyd_hk_11sw_b_r681_0_wt1,,837097.8245,815028.9641,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00025,hyd_hk_11sw_b_r681_0_wt1,,837097.8245,815028.9641,SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00025,hyd_hk_11sw_b_r681_0_wt1,,837097.8245,815028.9641,SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00025,hyd_hk_11sw_b_r681_0_wt1,,837097.8245,815028.9641,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00025,hyd_hk_11sw_b_r681_0_wt1,,837097.8245,815028.9641,SWT,,
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00026,hyd_hk_11sw_b_r681_0_wt2,,837108.3361,815042.9172,SWT,Abnormal leaning,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00026,hyd_hk_11sw_b_r681_0_wt2,,837108.3361,815042.9172,SWT,Abnormal leaning,
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00026,hyd_hk_11sw_b_r681_0_wt2,,837108.3361,815042.9172,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00026,hyd_hk_11sw_b_r681_0_wt2,,837108.3361,815042.9172,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00026,hyd_hk_11sw_b_r681_0_wt2,,837108.3361,815042.9172,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,"Adjoining Happy View Terrance, Broadwood Road",5/4/2020,N,HYD/CW/00026,hyd_hk_11sw_b_r681_0_wt2,,837108.3361,815042.9172,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Hill Road,22/4/2020,N,HYD/CW/00027,hyd_hk_11sw_a_r756_1_wt1,,832012.0,816246.0,SWT,Health condition (fair),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Hill Road,22/4/2020,N,HYD/CW/00027,hyd_hk_11sw_a_r756_1_wt1,,832012.0,816246.0,SWT,Health condition (fair),
Ficus microcarpa,Central & Western,Highways Department,Hill Road,22/4/2020,N,HYD/CW/00027,hyd_hk_11sw_a_r756_1_wt1,,832012.0,816246.0,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Hill Road,22/4/2020,N,HYD/CW/00027,hyd_hk_11sw_a_r756_1_wt1,,832012.0,816246.0,SWT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Abnormal leaning,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Abnormal leaning,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Asymmetric tree canopy,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Crack (minor),Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Crack (minor),
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Obvious wound(s),Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,Obvious wound(s),
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00034,hyd_hk_11sw_a_r215_0_wt1,,833731.2,815455.2,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00035,hyd_hk_11sw_a_r215_0_wt2,,833736.2,815420.4,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00035,hyd_hk_11sw_a_r215_0_wt2,,833736.2,815420.4,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00035,hyd_hk_11sw_a_r215_0_wt2,,833736.2,815420.4,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Hornsey Road,15/11/2019,N,HYD/CW/00035,hyd_hk_11sw_a_r215_0_wt2,,833736.2,815420.4,SWT,,
Ficus microcarpa,Central & Western,Highways Department,Kui In Fong,5/5/2020,N,HYD/CW/00039,hyd_hk_11sw_a_r65_0_wt1,,833367.7727,816082.8462,SWT,Asymmetric tree canopy,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Kui In Fong,5/5/2020,N,HYD/CW/00039,hyd_hk_11sw_a_r65_0_wt1,,833367.7727,816082.8462,SWT,Asymmetric tree canopy,
Ficus microcarpa,Central & Western,Highways Department,Kui In Fong,5/5/2020,N,HYD/CW/00039,hyd_hk_11sw_a_r65_0_wt1,,833367.7727,816082.8462,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Kui In Fong,5/5/2020,N,HYD/CW/00039,hyd_hk_11sw_a_r65_0_wt1,,833367.7727,816082.8462,SWT,,
